ICD9|ICD10
996.51|T85.398A
996.52|T86.820
996.52|T86.821
996.53|T85.29XA
996.54|T85.49XA
996.55|T85.693A
996.56|T85.691A
996.57|T85.694A
996.59|T85.398A
996.59|T85.590A
996.59|T85.692A
996.59|T85.698A
996.60|T85.79XA
996.61|T82.6XXA
996.61|T82.7XXA
996.62|T82.7XXA
996.63|T85.79XA
996.64|T83.51XA
996.65|T83.59XA
996.65|T83.6XXA
996.66|T84.50XA
996.67|T84.60XA
996.67|T84.7XXA
996.68|T85.71XA
996.69|T85.79XA
996.70|T85.9XXA
996.71|T82.817A
996.71|T82.827A
996.71|T82.837A
996.71|T82.847A
996.71|T82.857A
996.71|T82.867A
996.71|T82.897A
996.71|T82.9XXA
996.72|T82.817A
996.72|T82.827A
996.72|T82.837A
996.72|T82.847A
996.72|T82.857A
996.72|T82.867A
996.72|T82.897A
996.72|T82.9XXA
996.73|T82.818A
996.73|T82.828A
996.73|T82.838A
996.73|T82.848A
996.73|T82.858A
996.73|T82.868A
996.73|T82.898A
996.74|T82.818A
996.74|T82.828A
996.74|T82.838A
996.74|T82.848A
996.74|T82.858A
996.74|T82.868A
996.74|T82.898A
996.74|T82.9XXA
996.75|T85.81XA
996.75|T85.82XA
996.75|T85.83XA
996.75|T85.84XA
996.75|T85.85XA
996.75|T85.86XA
996.75|T85.89XA
996.76|T83.81XA
996.76|T83.82XA
996.76|T83.83XA
996.76|T83.84XA
996.76|T83.85XA
996.76|T83.86XA
996.76|T83.89XA
996.76|T83.9XXA
996.77|T84.81XA
996.77|T84.82XA
996.77|T84.83XA
996.77|T84.84XA
996.77|T84.85XA
996.77|T84.86XA
996.77|T84.89XA
996.77|T84.9XXA
996.78|T84.81XA
996.78|T84.82XA
996.78|T84.83XA
996.78|T84.84XA
996.78|T84.85XA
996.78|T84.86XA
996.78|T84.89XA
996.78|T84.9XXA
996.79|T85.81XA
996.79|T85.82XA
996.79|T85.83XA
996.79|T85.84XA
996.79|T85.85XA
996.79|T85.86XA
996.79|T85.89XA
996.80|T86.90
996.80|T86.91
996.80|T86.92
996.80|T86.99
996.81|T86.10
996.81|T86.11
996.81|T86.12
996.82|T86.40
996.82|T86.41
996.82|T86.42
996.83|T86.20
996.83|T86.21
996.83|T86.22
996.84|T86.810
996.84|T86.811
996.84|T86.819
996.85|T86.00
996.85|T86.01
996.85|T86.02
996.85|T86.09
996.86|T86.890
996.86|T86.891
996.86|T86.899
996.87|T86.850
996.87|T86.851
996.87|T86.859
996.88|T86.5
996.89|T86.890
996.89|T86.891
996.89|T86.899
996.90|T87.0X9
996.90|T87.1X9
996.91|T87.0X9
996.92|T87.0X9
996.93|T87.0X9
996.94|T87.0X9
996.95|T87.1X9
996.96|T87.1X9
996.99|T87.1X9
996.99|T87.2
997.00|G97.81
997.01|G97.81
997.01|G97.82
997.02|I97.811
997.02|I97.821
997.09|G03.8
997.09|G97.0
997.09|G97.81
997.09|G97.82
997.1|I97.710
997.1|I97.790
997.1|I97.88
997.1|I97.89
997.2|T81.719A
997.2|T81.72XA
997.31|J95.851
997.32|J95.89
997.39|J95.859
997.39|J95.88
997.39|J95.89
997.41|K91.86
997.49|K91.3
997.49|K91.81
997.49|K91.82
997.49|K91.83
997.49|K91.89
997.5|N99.89
997.60|T87.9
997.61|T87.30
997.62|T87.40
997.69|T87.89
997.71|T81.710A
997.72|T81.711A
997.79|T81.718A
997.79|T81.72XA
997.91|I97.3
997.99|E89.89
997.99|H59.099
997.99|H59.88
997.99|H59.89
997.99|M96.89
998.00|T81.10XA
998.01|T81.11XA
998.02|T81.12XA
998.09|T81.19XA
998.11|D78.01
998.11|D78.02
998.11|D78.21
998.11|D78.22
998.11|E36.01
998.11|E36.02
998.11|G97.31
998.11|G97.32
998.11|G97.51
998.11|G97.52
998.11|H59.111
998.11|H59.112
998.11|H59.113
998.11|H59.119
998.11|H59.121
998.11|H59.122
998.11|H59.123
998.11|H59.129
998.11|H59.311
998.11|H59.312
998.11|H59.313
998.11|H59.319
998.11|H59.321
998.11|H59.322
998.11|H59.323
998.11|H59.329
998.11|H95.21
998.11|H95.22
998.11|H95.41
998.11|H95.42
998.11|I97.410
998.11|I97.411
998.11|I97.418
998.11|I97.42
998.11|I97.610
998.11|I97.611
998.11|I97.618
998.11|I97.62
998.11|J95.61
998.11|J95.62
998.11|J95.830
998.11|J95.831
998.11|K91.61
998.11|K91.62
998.11|K91.840
998.11|K91.841
998.11|L76.01
998.11|L76.02
998.11|L76.21
998.11|L76.22
998.11|M96.810
998.11|M96.811
998.11|M96.830
998.11|M96.831
998.11|N99.61
998.11|N99.62
998.11|N99.820
998.11|N99.821
998.12|D78.01
998.12|D78.02
998.12|D78.21
998.12|D78.22
998.12|E36.01
998.12|E36.02
998.12|G97.31
998.12|G97.32
998.12|G97.51
998.12|G97.52
998.12|H59.111
998.12|H59.112
998.12|H59.113
998.12|H59.119
998.12|H59.121
998.12|H59.122
998.12|H59.123
998.12|H59.129
998.12|H59.311
998.12|H59.312
998.12|H59.313
998.12|H59.319
998.12|H59.321
998.12|H59.322
998.12|H59.323
998.12|H59.329
998.12|H95.21
998.12|H95.22
998.12|H95.41
998.12|H95.42
998.12|I97.410
998.12|I97.411
998.12|I97.418
998.12|I97.42
998.12|I97.610
998.12|I97.611
998.12|I97.618
998.12|I97.62
998.12|J95.61
998.12|J95.62
998.12|J95.830
998.12|J95.831
998.12|K91.61
998.12|K91.62
998.12|K91.840
998.12|K91.841
998.12|L76.01
998.12|L76.02
998.12|L76.21
998.12|L76.22
998.12|M96.810
998.12|M96.811
998.12|M96.830
998.12|M96.831
998.12|N99.61
998.12|N99.62
998.12|N99.820
998.12|N99.821
998.13|T88.8XXA
998.2|D78.11
998.2|D78.12
998.2|E36.11
998.2|E36.12
998.2|G97.48
998.2|G97.49
998.2|H59.219
998.2|H59.229
998.2|H95.31
998.2|H95.32
998.2|I97.51
998.2|I97.52
998.2|J95.71
998.2|J95.72
998.2|K91.71
998.2|K91.72
998.2|L76.11
998.2|L76.12
998.2|M96.820
998.2|M96.821
998.2|N99.71
998.2|N99.72
998.2|T88.8XXA
998.30|T81.30XA
998.31|T81.32XA
998.32|T81.31XA
998.33|T81.33XA
998.4|T81.509A
998.4|T81.519A
998.4|T81.529A
998.4|T81.539A
998.51|T81.4XXA
998.59|K68.11
998.59|T81.4XXA
998.6|T81.83XA
998.7|T81.61XA
998.7|T81.69XA
998.81|T81.82XA
998.82|H59.029
998.83|T81.89XA
998.89|T81.89XA
998.9|T81.9XXA
999.0|T88.1XXA
999.1|T80.0XXA
999.2|T80.1XXA
999.31|T80.219A
999.32|T80.211A
999.33|T80.212A
999.34|T80.22XA
999.39|T80.29XA
999.39|T88.0XXA
999.41|T80.51XA
999.42|T80.52XA
999.49|T80.59XA
999.51|T80.61XA
999.52|T80.62XA
999.59|T80.69XA
999.60|T80.30XA
999.61|T80.319A
999.62|T80.310A
999.63|T80.311A
999.69|T80.39XA
999.70|T80.40XA
999.71|T80.419A
999.72|T80.410A
999.73|T80.411A
999.74|T80.49XA
999.75|T80.A0XA
999.76|T80.A19A
999.77|T80.A10A
999.78|T80.A11A
999.79|T80.A9XA
999.80|T80.92XA
999.81|T80.810A
999.82|T80.818A
999.83|T80.919A
999.84|T80.910A
999.85|T80.911A
999.88|T80.89XA
999.88|T80.90XA
999.89|T80.89XA
999.9|T88.8XXA
999.9|T88.9XXA
E00.00|Y99.0
E00.01|Y99.1
E00.02|Y99.2
E00.08|Y99.8
E00.09|Y99.9
E00.10|Y93.01
E00.11|Y93.02
E00.20|Y93.11
E00.21|Y93.12
E00.22|Y93.13
E00.23|Y93.14
E00.24|Y93.15
E00.25|Y93.16
E00.26|Y93.17
E00.27|Y93.18
E00.28|Y93.19
E00.29|Y93.19
E00.30|Y93.21
E00.31|Y93.22
E00.32|Y93.23
E00.33|Y93.24
E00.39|Y93.29
E00.40|Y93.31
E00.41|Y93.32
E00.42|Y93.33
E00.43|Y93.34
E00.44|Y93.35
E00.49|Y93.39
E00.50|Y93.41
E00.51|Y93.42
E00.52|Y93.43
E00.53|Y93.44
E00.54|Y93.45
E00.59|Y93.49
E00.60|Y93.51
E00.61|Y93.52
E00.62|Y93.53
E00.63|Y93.54
E00.64|Y93.55
E00.65|Y93.56
E00.66|Y93.57
E00.69|Y93.59
E00.70|Y93.61
E00.71|Y93.62
E00.72|Y93.63
E00.73|Y93.64
E00.74|Y93.65
E00.75|Y93.66
E00.76|Y93.67
E00.77|Y93.68
E00.78|Y93.6A
E00.79|Y93.69
E00.80|Y93.71
E00.81|Y93.72
E00.82|Y93.73
E00.83|Y93.74
E00.84|Y93.75
E00.89|Y93.79
E00.90|Y93.A1
E00.91|Y93.A2
E00.92|Y93.A3
E00.93|Y93.A4
E00.94|Y93.A5
E00.95|Y93.A6
E00.99|Y93.A9
E01.00|Y93.B1
E01.01|Y93.B2
E01.02|Y93.B3
E01.03|Y93.B4
E01.09|Y93.B9
E01.10|Y93.C1
E01.11|Y93.C2
E01.19|Y93.C9
E01.20|Y93.D1
E01.21|Y93.D2
E01.22|Y93.D3
E01.29|Y93.D9
E01.30|Y93.E1
E01.31|Y93.E2
E01.32|Y93.E3
E01.33|Y93.E4
E01.34|Y93.E5
E01.35|Y93.E6
E01.38|Y93.E8
E01.39|Y93.E9
E01.40|Y93.F1
E01.41|Y93.F2
E01.49|Y93.F9
E01.50|Y93.G1
E01.51|Y93.G2
E01.52|Y93.G3
E01.59|Y93.G9
E01.60|Y93.H1
E01.61|Y93.H2
E01.62|Y93.H3
E01.69|Y93.H9
E01.70|Y93.I1
E01.79|Y93.I9
E01.80|Y93.J1
E01.81|Y93.J2
E01.82|Y93.J3
E01.83|Y93.J4
E01.90|Y93.K1
E01.91|Y93.K2
E01.92|Y93.K3
E01.99|Y93.K9
E02.90|Y93.81
E02.91|Y93.82
E02.92|Y93.83
E02.99|Y93.89
E03.0|Y93.9
E80.00|V81.2XXA
E80.01|V81.2XXA
E80.02|V81.2XXA
E80.03|V15.2XXA
E80.08|V81.2XXA
E80.09|V81.2XXA
E80.10|V81.3XXA
E80.11|V81.3XXA
E80.12|V81.3XXA
E80.13|V15.2XXA
E80.18|V82.2XXA
E80.19|V82.2XXA
E80.20|V81.7XXA
E80.21|V81.7XXA
E80.22|V81.7XXA
E80.23|V15.2XXA
E80.28|V81.7XXA
E80.29|V81.7XXA
E80.30|V15.9XXA
E80.31|V81.81XA
E80.32|V81.81XA
E80.33|V15.2XXA
E80.38|V81.81XA
E80.39|V81.81XA
E80.40|V81.81XA
E80.41|V81.5XXA
E80.42|V81.5XXA
E80.43|V15.2XXA
E80.48|V81.5XXA
E80.49|V81.5XXA
E80.50|V81.2XXA
E80.51|V81.2XXA
E80.52|V05.00XA
E80.53|V15.2XXA
E80.58|V81.2XXA
E80.59|V81.2XXA
E80.60|V81.89XA
E80.61|V81.89XA
E80.62|V81.89XA
E80.63|V15.2XXA
E80.68|V81.89XA
E80.69|V81.89XA
E80.70|V81.9XXA
E80.71|V81.9XXA
E80.72|V05.90XA
E80.73|V15.2XXA
E80.78|V81.9XXA
E80.79|V81.9XXA
E81.00|V45.5XXA
E81.01|V45.6XXA
E81.02|V25.4XXA
E81.03|V25.5XXA
E81.04|V82.8XXA
E81.05|V80.61XA
E81.05|V80.62XA
E81.06|V15.9XXA
E81.07|V05.10XA
E81.08|V45.7XXA
E81.09|V45.9XXA
E81.10|V49.40XA
E81.11|V49.50XA
E81.12|V29.40XA
E81.13|V29.50XA
E81.14|V82.1XXA
E81.15|V80.41XA
E81.15|V80.42XA
E81.16|V13.9XXA
E81.17|V03.10XA
E81.18|V49.88XA
E81.19|V49.88XA
E81.20|V49.88XA
E81.21|V49.59XA
E81.22|V29.49XA
E81.23|V29.59XA
E81.24|V82.1XXA
E81.25|V80.41XA
E81.26|V13.9XXA
E81.27|V03.10XA
E81.28|V43.72XA
E81.29|V87.7XXA
E81.30|V46.5XXA
E81.31|V46.6XXA
E81.32|V26.4XXA
E81.33|V21.5XXA
E81.34|V82.1XXA
E81.35|V80.41XA
E81.36|V19.60XA
E81.37|V03.10XA
E81.38|V46.7XXA
E81.39|V87.9XXA
E81.40|V40.5XXA
E81.41|V40.6XXA
E81.42|V20.4XXA
E81.43|V20.5XXA
E81.44|V82.1XXA
E81.45|V80.41XA
E81.46|V13.9XXA
E81.47|V03.10XA
E81.48|V40.7XXA
E81.49|V40.9XXA
E81.50|V86.09XA
E81.51|V86.19XA
E81.52|V29.88XA
E81.53|V27.5XXA
E81.54|V82.1XXA
E81.55|V80.41XA
E81.56|V13.9XXA
E81.57|V03.10XA
E81.58|V86.29XA
E81.59|V86.39XA
E81.60|V48.5XXA
E81.61|V48.6XXA
E81.62|V28.4XXA
E81.63|V28.5XXA
E81.64|V82.9XXA
E81.65|V80.929A
E81.66|V19.3XXA
E81.67|V09.1XXA
E81.68|V48.7XXA
E81.69|V48.9XXA
E81.70|V48.4XXA
E81.71|V48.4XXA
E81.72|V28.3XXA
E81.73|V28.3XXA
E81.74|V82.4XXA
E81.75|V80.918A
E81.76|V18.3XXA
E81.77|V09.20XA
E81.78|V48.4XXA
E81.79|V87.8XXA
E81.80|V48.5XXA
E81.81|V48.6XXA
E81.82|V28.4XXA
E81.83|V28.5XXA
E81.84|V82.8XXA
E81.85|V80.918A
E81.86|V18.9XXA
E81.87|V09.3XXA
E81.88|V78.7XXA
E81.89|V87.8XXA
E81.90|V49.9XXA
E81.91|V49.9XXA
E81.91|V59.9XXA
E81.91|V69.9XXA
E81.92|V29.9XXA
E81.93|V29.9XXA
E81.94|V82.9XXA
E81.95|V80.919A
E81.96|V19.9XXA
E81.97|V09.3XXA
E81.98|V89.2XXA
E81.99|V89.2XXA
E82.00|V86.52XA
E82.01|V86.62XA
E82.02|V88.8XXA
E82.03|V88.8XXA
E82.04|V88.8XXA
E82.05|V88.8XXA
E82.06|V88.8XXA
E82.07|V88.8XXA
E82.08|V86.72XA
E82.09|V86.92XA
E82.10|V86.59XA
E82.11|V86.69XA
E82.12|V88.8XXA
E82.13|V88.8XXA
E82.14|V88.8XXA
E82.15|V88.8XXA
E82.16|V88.8XXA
E82.17|V88.8XXA
E82.18|V86.79XA
E82.19|V86.99XA
E82.20|V40.0XXA
E82.21|V40.1XXA
E82.22|V20.0XXA
E82.23|V20.1XXA
E82.24|V82.0XXA
E82.25|V80.918A
E82.26|V19.29XA
E82.27|V03.00XA
E82.28|V40.2XXA
E82.29|V40.3XXA
E82.30|V47.02XA
E82.31|V47.12XA
E82.32|V27.0XXA
E82.33|V27.1XXA
E82.34|V82.3XXA
E82.35|V80.81XA
E82.36|V17.2XXA
E82.37|V09.9XXA
E82.38|V57.2XXA
E82.39|V47.32XA
E82.40|V43.42XA
E82.41|V43.42XA
E82.42|V23.3XXA
E82.43|V23.3XXA
E82.44|V82.4XXA
E82.45|V80.918A
E82.46|V18.3XXA
E82.47|V09.9XXA
E82.48|V43.42XA
E82.49|V88.8XXA
E82.50|V58.0XXA
E82.51|V49.3XXA
E82.52|V29.3XXA
E82.53|V28.1XXA
E82.54|V82.8XXA
E82.55|V80.918A
E82.56|V19.88XA
E82.57|V09.00XA
E82.58|V58.2XXA
E82.59|V89.0XXA
E82.60|V01.00XA
E82.61|V10.0XXA
E82.62|V80.21XA
E82.63|V80.22XA
E82.64|V82.8XXA
E82.68|V18.2XXA
E82.69|V10.2XXA
E82.70|V09.1XXA
E82.72|V80.710A
E82.73|V80.12XA
E82.74|V82.8XXA
E82.78|V88.9XXA
E82.79|V88.9XXA
E82.80|V09.1XXA
E82.82|V80.11XA
E82.84|V82.8XXA
E82.88|V88.9XXA
E82.89|V88.9XXA
E82.90|V06.00XA
E82.94|V82.9XXA
E82.98|V88.9XXA
E82.99|V89.1XXA
E83.00|V90.89XA
E83.01|V90.89XA
E83.02|V90.89XA
E83.03|V90.89XA
E83.04|V90.89XA
E83.05|V90.89XA
E83.06|V90.89XA
E83.07|V90.89XA
E83.08|V90.89XA
E83.09|V90.89XA
E83.10|V91.89XA
E83.11|V91.89XA
E83.12|V91.89XA
E83.13|V91.89XA
E83.14|V91.89XA
E83.15|V91.89XA
E83.16|V91.89XA
E83.17|V91.89XA
E83.18|V91.89XA
E83.19|V91.89XA
E83.20|V92.09XA
E83.21|V92.09XA
E83.22|V92.09XA
E83.23|V92.09XA
E83.24|V92.09XA
E83.25|V92.09XA
E83.26|V92.09XA
E83.27|V92.09XA
E83.28|V92.09XA
E83.29|V92.09XA
E83.30|V93.38XA
E83.31|V93.33XA
E83.32|V93.39XA
E83.33|V93.39XA
E83.34|V93.39XA
E83.35|V93.39XA
E83.36|V93.39XA
E83.37|V93.39XA
E83.38|V93.39XA
E83.39|V93.39XA
E83.40|V93.38XA
E83.41|V93.33XA
E83.42|V93.39XA
E83.43|V93.39XA
E83.44|V93.39XA
E83.45|V93.39XA
E83.46|V93.39XA
E83.47|V93.39XA
E83.48|V93.39XA
E83.49|V93.39XA
E83.50|V93.38XA
E83.51|V93.33XA
E83.52|V93.39XA
E83.53|V93.39XA
E83.54|V93.39XA
E83.55|V93.39XA
E83.56|V93.39XA
E83.57|V93.39XA
E83.58|V93.39XA
E83.59|V93.39XA
E83.60|V93.64XA
E83.61|V93.63XA
E83.62|V93.69XA
E83.63|V93.69XA
E83.64|V93.69XA
E83.65|V93.69XA
E83.66|V93.69XA
E83.67|V93.69XA
E83.68|V93.69XA
E83.69|V93.69XA
E83.70|V93.14XA
E83.71|V93.53XA
E83.72|V93.09XA
E83.73|V93.09XA
E83.74|V93.09XA
E83.75|V93.09XA
E83.76|V93.09XA
E83.77|V93.19XA
E83.78|V93.09XA
E83.79|V93.19XA
E83.80|V94.21XA
E83.81|V94.22XA
E83.82|V94.89XA
E83.83|V94.89XA
E83.84|V94.4XXA
E83.85|V94.11XA
E83.86|V94.89XA
E83.87|V94.89XA
E83.88|V94.89XA
E83.89|V94.89XA
E83.89|V94.9XXA
E84.00|V95.42XA
E84.01|V97.818A
E84.02|V95.32XA
E84.03|V95.31XA
E84.04|V95.31XA
E84.05|V95.29XA
E84.06|V95.19XA
E84.07|V97.22XA
E84.08|V97.39XA
E84.09|V97.39XA
E84.10|V95.43XA
E84.11|V97.818A
E84.12|V95.33XA
E84.13|V95.8XXA
E84.14|V95.33XA
E84.15|V95.23XA
E84.16|V95.13XA
E84.17|V97.29XA
E84.18|V97.39XA
E84.19|V97.39XA
E84.26|V96.9XXA
E84.27|V97.29XA
E84.28|V97.39XA
E84.29|V97.39XA
E84.30|V97.0XXA
E84.31|V97.818A
E84.32|V97.0XXA
E84.33|V97.0XXA
E84.34|V97.0XXA
E84.35|V97.0XXA
E84.36|V97.0XXA
E84.37|V97.29XA
E84.38|V97.39XA
E84.39|V97.1XXA
E84.40|V97.0XXA
E84.41|V97.0XXA
E84.42|V97.0XXA
E84.43|V97.0XXA
E84.44|V97.0XXA
E84.45|V97.0XXA
E84.46|V97.0XXA
E84.47|V97.29XA
E84.48|V97.39XA
E84.49|V97.89XA
E84.50|V95.40XA
E84.58|V97.39XA
E84.59|V95.49XA
E84.6|V83.9XXA
E84.7|V98.0XXA
E84.8|V98.8XXA
E84.90|Y92.099
E84.91|Y92.79
E84.92|Y92.64
E84.93|Y92.69
E84.94|Y92.838
E84.95|Y92.410
E84.96|Y92.29
E84.97|Y92.199
E84.98|Y92.89
E84.99|Y92.9
E85.00|NoD.x
E85.01|NoD.x
E85.02|NoD.x
E85.03|NoD.x
E85.04|NoD.x
E85.05|NoD.x
E85.06|NoD.x
E85.07|NoD.x
E85.08|NoD.x
E85.09|NoD.x
E85.1|NoD.x
E85.20|NoD.x
E85.21|NoD.x
E85.22|NoD.x
E85.23|NoD.x
E85.24|NoD.x
E85.25|NoD.x
E85.28|NoD.x
E85.29|NoD.x
E85.30|NoD.x
E85.31|NoD.x
E85.32|NoD.x
E85.38|NoD.x
E85.39|NoD.x
E85.40|NoD.x
E85.41|NoD.x
E85.42|NoD.x
E85.43|NoD.x
E85.48|NoD.x
E85.50|NoD.x
E85.51|NoD.x
E85.52|NoD.x
E85.53|NoD.x
E85.54|NoD.x
E85.55|NoD.x
E85.56|NoD.x
E85.58|NoD.x
E85.59|NoD.x
E85.6|NoD.x
E85.7|NoD.x
E85.80|NoD.x
E85.81|NoD.x
E85.82|NoD.x
E85.83|NoD.x
E85.84|NoD.x
E85.85|NoD.x
E85.86|NoD.x
E85.87|NoD.x
E85.88|NoD.x
E85.89|NoD.x
E86.00|NoD.x
E86.01|NoD.x
E86.02|NoD.x
E86.03|NoD.x
E86.04|NoD.x
E86.08|NoD.x
E86.09|NoD.x
E86.10|NoD.x
E86.11|NoD.x
E86.12|NoD.x
E86.13|NoD.x
E86.14|NoD.x
E86.15|NoD.x
E86.16|NoD.x
E86.19|NoD.x
E86.20|NoD.x
E86.21|NoD.x
E86.22|NoD.x
E86.23|NoD.x
E86.24|NoD.x
E86.29|NoD.x
E86.30|NoD.x
E86.31|NoD.x
E86.32|NoD.x
E86.33|NoD.x
E86.34|NoD.x
E86.35|NoD.x
E86.36|NoD.x
E86.37|NoD.x
E86.38|NoD.x
E86.39|NoD.x
E86.40|NoD.x
E86.41|NoD.x
E86.42|NoD.x
E86.43|NoD.x
E86.44|NoD.x
E86.50|NoD.x
E86.51|NoD.x
E86.52|NoD.x
E86.53|NoD.x
E86.54|NoD.x
E86.55|NoD.x
E86.58|NoD.x
E86.59|NoD.x
E86.60|NoD.x
E86.61|NoD.x
E86.62|NoD.x
E86.63|NoD.x
E86.64|NoD.x
E86.65|NoD.x
E86.66|NoD.x
E86.67|NoD.x
E86.68|NoD.x
E86.69|NoD.x
E86.7|NoD.x
E86.80|NoD.x
E86.81|NoD.x
E86.82|NoD.x
E86.83|NoD.x
E86.88|NoD.x
E86.89|NoD.x
E86.90|NoD.x
E86.91|NoD.x
E86.92|NoD.x
E86.93|NoD.x
E86.94|NoD.x
E86.98|NoD.x
E86.99|NoD.x
E87.00|NoD.x
E87.01|NoD.x
E87.02|NoD.x
E87.03|NoD.x
E87.04|NoD.x
E87.05|NoD.x
E87.06|NoD.x
E87.07|NoD.x
E87.08|NoD.x
E87.09|NoD.x
E87.10|NoD.x
E87.11|NoD.x
E87.12|NoD.x
E87.13|NoD.x
E87.14|NoD.x
E87.15|NoD.x
E87.16|NoD.x
E87.17|NoD.x
E87.18|NoD.x
E87.19|NoD.x
E87.20|Y62.0
E87.21|Y62.1
E87.22|Y62.2
E87.23|Y62.3
E87.24|Y62.4
E87.25|Y62.6
E87.26|Y62.5
E87.28|Y62.8
E87.29|Y62.9
E87.30|Y63.0
E87.31|Y63.1
E87.32|Y63.2
E87.33|Y63.3
E87.34|Y63.4
E87.35|Y63.5
E87.36|Y63.6
E87.38|Y63.6
E87.38|Y63.8
E87.39|Y63.9
E87.40|NoD.x
E87.41|NoD.x
E87.42|NoD.x
E87.43|NoD.x
E87.44|NoD.x
E87.45|NoD.x
E87.48|NoD.x
E87.49|NoD.x
E87.50|Y64.0
E87.51|Y64.1
E87.52|Y64.8
E87.58|Y64.8
E87.59|Y64.9
E87.60|Y65.0
E87.61|Y65.1
E87.62|Y65.2
E87.63|Y65.3
E87.64|Y65.4
E87.65|Y65.51
E87.66|Y65.52
E87.67|Y65.53
E87.68|Y65.8
E87.69|Y69
E87.80|Y83.0
E87.81|Y83.1
E87.82|Y83.2
E87.83|Y83.3
E87.84|Y83.4
E87.85|Y83.5
E87.86|Y83.6
E87.88|Y83.8
E87.89|Y83.9
E87.89|Y84.9
E87.90|Y84.0
E87.91|Y84.1
E87.92|Y84.2
E87.93|Y84.3
E87.94|Y84.4
E87.95|Y84.5
E87.96|Y84.6
E87.97|Y84.7
E87.98|Y84.8
E87.99|Y84.8
E88.00|W10.0XXA
E88.01|W10.1XXA
E88.09|W10.8XXA
E88.10|W11.XXXA
E88.11|W12.XXXA
E88.2|W13.9XXA
E88.30|W16.92XA
E88.31|W17.0XXA
E88.32|W17.1XXA
E88.39|W17.2XXA
E88.40|W09.8XXA
E88.41|W15.XXXA
E88.42|W07.XXXA
E88.43|W05.0XXA
E88.43|W05.1XXA
E88.43|W05.2XXA
E88.44|W06.XXXA
E88.45|W08.XXXA
E88.46|W18.11XA
E88.49|W14.XXXA
E88.49|W17.81XA
E88.49|W17.89XA
E88.50|V00.141A
E88.51|V00.111A
E88.51|V00.151A
E88.52|V00.131A
E88.53|V00.321A
E88.54|V00.312A
E88.59|W18.49XA
E88.60|W03.XXXA
E88.69|V00.388A
E88.7|W19.XXXA
E88.80|W01.110A
E88.81|W01.198A
E88.88|W18.30XA
E88.89|W19.XXXA
E89.00|X00.8XXA
E89.01|X08.8XXA
E89.02|X00.1XXA
E89.03|X00.0XXA
E89.08|X00.2XXA
E89.09|X00.8XXA
E89.10|X00.8XXA
E89.11|X08.8XXA
E89.12|X00.1XXA
E89.13|X00.0XXA
E89.18|X00.8XXA
E89.19|X00.8XXA
E89.2|X01.8XXA
E89.30|X05.XXXA
E89.31|X02.0XXA
E89.32|X03.0XXA
E89.38|X06.2XXA
E89.39|X08.8XXA
E89.4|X04.XXXA
E89.5|X02.8XXA
E89.6|X02.8XXA
E89.7|X03.8XXA
E89.80|X08.09XA
E89.81|X08.19XA
E89.9|X08.8XXA
E90.00|X30.XXXA
E90.01|W92.XXXA
E90.09|X30.XXXA
E90.10|X31.XXXA
E90.11|W93.01XA
E90.18|W93.8XXA
E90.19|X31.XXXA
E90.20|W94.11XA
E90.21|W94.31XA
E90.22|W94.21XA
E90.28|W94.22XA
E90.29|W99.XXXA
E90.3|NoD.x
E90.40|NoD.x
E90.41|NoD.x
E90.42|NoD.x
E90.43|NoD.x
E90.49|NoD.x
E90.50|NoD.x
E90.51|NoD.x
E90.52|NoD.x
E90.53|NoD.x
E90.54|NoD.x
E90.55|NoD.x
E90.56|NoD.x
E90.57|NoD.x
E90.58|NoD.x
E90.59|NoD.x
E90.60|W54.0XXA
E90.61|W53.11XA
E90.62|W59.01XA
E90.63|W55.01XA
E90.64|W57.XXXA
E90.65|W55.81XA
E90.68|W55.89XA
E90.69|W64.XXXA
E90.7|X39.8XXA
E90.80|X37.0XXA
E90.81|X37.1XXA
E90.82|X38.XXXA
E90.83|X37.2XXA
E90.84|X37.3XXA
E90.88|X37.8XXA
E90.89|X37.9XXA
E90.90|X34.XXXA
E90.91|X35.XXXA
E90.92|X36.1XXA
E90.93|X36.0XXA
E90.94|X37.41XA
E90.98|X39.8XXA
E90.99|X39.8XXA
E91.00|W69.XXXA
E91.01|W69.XXXA
E91.02|W69.XXXA
E91.03|W69.XXXA
E91.04|W65.XXXA
E91.08|W67.XXXA
E91.09|W74.XXXA
E91.1|NoD.x
E91.2|NoD.x
E91.30|NoD.x
E91.31|NoD.x
E91.32|NoD.x
E91.33|NoD.x
E91.38|NoD.x
E91.39|NoD.x
E91.4|NoD.x
E91.5|NoD.x
E91.6|W20.8XXA
E91.70|W21.89XA
E91.71|W52.XXXA
E91.72|W20.8XXA
E91.73|W22.03XA
E91.74|W22.09XA
E91.75|W50.0XXA
E91.76|W52.XXXA
E91.77|W18.09XA
E91.78|W18.09XA
E91.79|W51.XXXA
E91.8|W23.0XXA
E91.90|W30.9XXA
E91.91|W31.0XXA
E91.92|W24.0XXA
E91.93|W31.1XXA
E91.94|W31.2XXA
E91.95|W31.3XXA
E91.96|W24.1XXA
E91.97|W31.83XA
E91.98|W31.89XA
E91.99|W31.9XXA
E92.00|W28.XXXA
E92.01|W29.8XXA
E92.02|W29.2XXA
E92.03|W26.0XXA
E92.04|W27.8XXA
E92.05|W46.0XXA
E92.05|W46.1XXA
E92.08|W45.8XXA
E92.09|W45.8XXA
E92.10|W35.XXXA
E92.11|W36.8XXA
